,Plate,Row,Column,Rep,Acetate,Butyrate,Succinate,Lactate,Treatment,OD,Total,PC Reads,PC Fraction,PC,PJ Reads,PJ Fraction,PJ,BV Reads,BV Fraction,BV,BF Reads,BF Fraction,BF,BO Reads,BO Fraction,BO,BT Reads,BT Fraction,BT,BC Reads,BC Fraction,BC,BY Reads,BY Fraction,BY,BU Reads,BU Fraction,BU,DP Reads,DP Fraction,DP,BL Reads,BL Fraction,BL,BA Reads,BA Fraction,BA,BP Reads,BP Fraction,BP,CA Reads,CA Fraction,CA,EL Reads,EL Fraction,EL,FP Reads,FP Fraction,FP,CH Reads,CH Fraction,CH,AC Reads,AC Fraction,AC,BH Reads,BH Fraction,BH,CG Reads,CG Fraction,CG,ER Reads,ER Fraction,ER,RI Reads,RI Fraction,RI,CC Reads,CC Fraction,CC,DL Reads,DL Fraction,DL,DF Reads,DF Fraction,DF
176,2,A,11,1,35.69629606,40.08616526,15.59767216,3.86873976,BV-BO-BC-BY-BL-BA-FP-AC-BH-CG-DL-DF,2.109,10506,1,9.54E-05,0,2,0.000190749,0,213,0.020314735,1,1,9.54E-05,0,658,0.062756319,1,2,0.000190749,0,1361,0.129804483,1,285,0.027181688,1,0,0,0,2,0.000190749,0,12,0.001144492,1,355,0.033857892,1,0,0,0,1,9.54E-05,0,1,9.54E-05,0,7,0.00066762,1,0,0,0,4261,0.406390081,1,2,0.000190749,1,576,0.054935622,1,0,0,0,0,0,0,0,0,0,1808,0.172436814,1,937,0.089365761,1
177,2,B,11,1,41.35460998,2.89931204,14.77625128,42.91800126,PC-PJ-BT-BY-BU-DP-BA-CA-FP-CH-BH-CG-ER-RI-CC-DL-DF,1.906,14049,0,0,1,1005,0.071642429,1,1,7.13E-05,0,1,7.13E-05,0,0,0,0,7485,0.533575706,1,1,7.13E-05,0,1611,0.114841745,1,88,0.006273168,1,58,0.004134588,1,0,0,0,700,0.0499002,1,3,0.000213858,0,6,0.000427716,1,0,0,0,20,0.00142572,1,14,0.000998004,1,20,0.00142572,0,6,0.000427716,1,2136,0.152266895,1,44,0.003136584,1,2,0.000142572,1,736,0.052466496,1,35,0.00249501,1,56,0.003992016,1
178,2,C,11,1,49.05754942,1.8963668,20.30494684,53.72823999,PC-PJ-BT-BC-BU-DP-BL-BP-CA-EL-RI-CC-DF,1.698,15146,1,6.65E-05,1,796,0.052929051,1,1,6.65E-05,0,2,0.000132988,0,0,0,0,6534,0.434470377,1,4012,0.266773057,1,1,6.65E-05,0,145,0.009641599,1,44,0.002925726,1,180,0.011968881,1,2,0.000132988,0,2140,0.142296695,1,26,0.001728838,1,97,0.006449897,1,0,0,0,0,0,0,5,0.000332469,0,0,0,0,2,0.000132988,0,0,0,0,3,0.000199481,1,690,0.04588071,1,2,0.000132988,0,356,0.023671787,1
179,2,D,11,1,42.13808778,17.25292406,16.80594728,36.4548849,PC-BF-BO-BT-BC-BY-DP-BL-BP-CA-FP-CH-AC-BH-ER-RI-DL-DF,1.756,14732,1,6.89E-05,1,0,0,0,2,0.000137893,0,1187,0.081839493,1,925,0.06377551,1,1689,0.116450634,1,2338,0.161196911,1,572,0.039437397,1,0,0,0,21,0.001447876,1,48,0.003309432,1,1,6.89E-05,0,939,0.064740761,1,14,0.000965251,1,0,0,0,9,0.000620518,1,905,0.06239658,1,5033,0.347007722,1,3,0.000206839,1,0,0,0,260,0.017926089,1,2,0.000137893,1,2,0.000137893,0,73,0.005033094,1,480,0.033094319,1
180,2,E,11,1,31.49112978,37.0549892,20.88339404,4.79012349,PC-PJ-BV-BO-BY-BL-BA-CA-CH-AC-BH-DL-DF,1.888,14177,0,0,1,236,0.016710331,1,198,0.014019684,1,5,0.000354032,0,2699,0.191106705,1,17,0.00120371,0,9,0.000637258,0,627,0.044395667,1,0,0,0,1,7.08E-05,0,54,0.00382355,1,842,0.059619061,1,9,0.000637258,0,368,0.026056787,1,1,7.08E-05,0,0,0,0,541,0.038306309,1,5273,0.3733626,1,4,0.000283226,1,2,0.000141613,0,0,0,0,0,0,0,2,0.000141613,0,1463,0.103589889,1,1772,0.125469093,1
181,2,F,11,1,41.73596088,17.40237446,16.90872488,38.6509689,PC-PJ-BV-BF-BO-BT-BC-BY-BU-DP-BL-BA-BP-CA-EL-FP-CH-AC-BH-CG-ER-RI-CC-DL-DF,1.908,13590,0,0,1,185,0.013650114,1,140,0.010329816,1,1007,0.074300893,1,706,0.052091788,1,1552,0.114513392,1,1609,0.118719103,1,402,0.02966133,1,60,0.004427064,1,19,0.001401904,1,23,0.001697041,1,499,0.036818417,1,1426,0.105216557,1,13,0.000959197,1,14,0.001032982,1,2,0.000147569,1,80,0.005902752,1,4511,0.332841437,1,1,7.38E-05,1,455,0.033571903,1,107,0.007894931,1,0,0,1,433,0.031948646,1,46,0.003394082,1,263,0.019405298,1
182,2,G,11,1,35.94882092,36.33735998,17.7804276,19.38422943,PC-PJ-BV-BF-BO-BT-BC-BY-BU-BL-BA-BP-CA-EL-FP-CH-AC-BH-CG-ER-RI-CC-DL-DF,2.154,14690,0,0,1,109,0.007449935,1,73,0.004989406,1,1207,0.08249607,1,826,0.056455471,1,1513,0.103410567,1,1835,0.125418632,1,498,0.034037318,1,19,0.001298613,1,0,0,0,31,0.002118789,1,887,0.060624701,1,1295,0.088510696,1,497,0.03396897,1,19,0.001298613,1,5,0.00034174,1,5,0.00034174,1,4407,0.30120976,1,2,0.000136696,1,437,0.029868088,1,31,0.002118789,1,5,0.00034174,1,581,0.039710204,1,186,0.012712733,1,163,0.011140729,1
184,2,A,12,1,55.41469378,1.83300482,17.66305348,53.55090354,PC-PJ-BV-BF-BO-BT-BC-BY-BU-DP-BL-BA-BP-CA-EL-FP-CH-BH-CG-ER-RI-CC-DL-DF,2.058,8030,2,0.00025047,1,176,0.022041327,1,67,0.008390733,1,951,0.119098309,1,755,0.094552286,1,1458,0.182592361,1,1628,0.203882279,1,410,0.051346274,1,50,0.006261741,1,8,0.001001879,1,43,0.005385097,1,285,0.035691922,1,1027,0.128616155,1,5,0.000626174,1,29,0.00363181,1,8,0.001001879,1,66,0.008265498,1,0,0,0,2,0.00025047,1,526,0.065873513,1,100,0.012523482,1,2,0.00025047,1,191,0.02391985,1,18,0.002254227,1,178,0.022291797,1
185,2,B,12,1,60.8791231,3.37060946,11.14780204,48.82498335,PC-PJ-BV-BU-DP-BP-FP-CG-ER-RI-CC-DF,2.143,11919,0,0,1,2531,0.212653336,1,714,0.059989918,1,6,0.000504117,0,0,0,0,1,8.40E-05,0,1,8.40E-05,0,1,8.40E-05,0,30,0.002520585,1,128,0.010754495,1,1,8.40E-05,0,2,0.000168039,0,2459,0.206603932,1,1,8.40E-05,0,0,0,0,16,0.001344312,1,0,0,0,7,0.000588136,0,0,0,0,4028,0.338430516,1,77,0.006469501,1,7,0.000588136,1,1756,0.147538229,1,2,0.000168039,0,134,0.011258612,1
186,2,C,12,1,21.54485722,48.52297298,21.48138272,6.58938075,PC-PJ-BV-BF-BT-BP-EL-FP-AC-ER-RI-CC,1.865,14517,1,6.91E-05,1,522,0.036072144,1,145,0.01002004,1,3576,0.247114919,1,1,6.91E-05,0,3178,0.219611637,1,6,0.000414622,0,0,0,0,2,0.000138207,0,1,6.91E-05,0,0,0,0,0,0,0,2359,0.163015687,1,0,0,0,8,0.00055283,1,6,0.000414622,1,1,6.91E-05,0,4237,0.292792482,1,0,0,0,0,0,0,69,0.004768157,1,3,0.000207311,1,353,0.024393615,1,2,0.000138207,0,1,6.91E-05,0
187,2,D,12,1,31.21963198,38.43798752,9.14436604,15.27657318,PC-BO-BC-BY-BA-BP-FP-AC-ER-RI-CC-DF,1.913,14235,0,0,1,0,0,0,1,7.06E-05,0,0,0,0,928,0.065485851,1,3,0.0002117,0,2260,0.159480629,1,677,0.047773622,1,0,0,0,1,7.06E-05,0,0,0,0,1076,0.075929716,1,2031,0.143320867,1,0,0,0,1,7.06E-05,0,8,0.000564533,1,1,7.06E-05,0,5865,0.413873403,1,0,0,0,0,0,0,122,0.008609131,1,5,0.000352833,1,462,0.032601792,1,1,7.06E-05,0,729,0.051443088,1
188,2,E,12,1,10.5247029,55.98495542,9.68177088,2.30859429,PC-BO-CA-FP-CH-AC-BH-ER-RI-CC-DF,2.149,14522,0,0,1,2,0.000138064,0,0,0,0,9,0.00062129,0,1939,0.133853376,1,11,0.000759354,0,10,0.000690322,0,2,0.000138064,0,0,0,0,1,6.90E-05,0,0,0,0,4,0.000276129,0,16,0.001104515,0,196,0.013530305,1,0,0,0,5,0.000345161,1,69,0.00476322,1,7616,0.525748999,1,2,0.000138064,1,2,0.000138064,0,143,0.0098716,1,6,0.000414193,1,2524,0.174237195,1,0,0,0,1929,0.133163054,1
189,2,F,12,1,32.6598243,39.8069912,6.48742772,17.3740239,PJ-BO-BY-BA-BP-FP-AC-BH-ER-RI-CC-DF,2.166,13323,0,0,0,376,0.028287692,1,0,0,0,0,0,0,1540,0.115859163,1,4,0.000300933,0,1,7.52E-05,0,746,0.056123984,1,0,0,0,2,0.000150466,0,0,0,0,1243,0.093514896,1,2468,0.185675594,1,1,7.52E-05,0,0,0,0,33,0.002482696,1,0,0,0,5273,0.396704785,1,2,0.000150466,1,0,0,0,141,0.010607884,1,3,0.0002257,1,428,0.032199819,1,1,7.52E-05,0,1030,0.07749022,1
190,2,G,12,1,61.621457,3.09754172,15.39155944,57.31203648,PC-BF-BT-BC-BY-BU-BA-BP-EL-FP-CH-CG-ER-RI-CC-DL-DF,2.149,12379,3,0.000243171,1,0,0,0,0,0,0,1829,0.148253222,1,1,8.11E-05,0,1953,0.158304288,1,2818,0.228418578,1,553,0.044824512,1,181,0.014671314,1,0,0,0,0,0,0,855,0.069303721,1,1602,0.129853287,1,0,0,0,50,0.004052849,1,19,0.001540083,1,377,0.030558483,1,10,0.00081057,0,0,0,0,990,0.080246413,1,281,0.022777012,1,6,0.000486342,1,314,0.025451893,1,41,0.003323336,1,454,0.03679987,1
192,1,A,1,2,40.86266453,35.34857907,24.05598776,0,BV-BF-BL-CA-FP-CH-AC-BH-ER-RI-DF,1.923,10416,1,9.63E-05,0,1,9.63E-05,0,536,0.051593031,1,1523,0.146597363,1,0,0,0,1,9.63E-05,0,3,0.000288767,0,1,9.63E-05,0,0,0,0,0,0,0,98,0.009433054,1,1,9.63E-05,0,1,9.63E-05,0,1493,0.143709693,1,1,9.63E-05,0,7,0.00067379,1,1058,0.101838483,1,2730,0.262777938,1,14,0.001347579,1,0,0,0,499,0.048031572,1,2,0.000192511,1,0,0,0,1,9.63E-05,0,2418,0.232746174,1
193,1,B,1,2,28.41873764,50.29120411,12.4259119,0,PJ-BY-BU-EL-FP-CH-AC-BH-CG-CC-DF,2.007,11412,0,0,0,864,0.075936017,1,1,8.79E-05,0,4,0.000351556,0,0,0,0,1,8.79E-05,0,0,0,0,1999,0.175689928,1,1974,0.173492705,1,0,0,0,0,0,0,2,0.000175778,0,2,0.000175778,0,0,0,0,597,0.052469678,1,5,0.000439445,1,237,0.020829671,1,1533,0.134733697,1,20,0.001757778,1,1596,0.140270698,1,0,0,0,0,0,0,1737,0.152663034,1,3,0.000263667,0,803,0.070574793,1
194,1,C,1,2,27.17478905,46.76902801,12.73189448,0,BV-BY-BL-BA-EL-FP-AC-BH-CG-ER-DF,1.969,10127,2,0.000197687,0,1,9.88E-05,0,376,0.037165168,1,0,0,0,0,0,0,0,0,0,2,0.000197687,0,661,0.065335574,1,1,9.88E-05,0,1,9.88E-05,0,58,0.005732925,1,1707,0.168725907,1,0,0,0,1,9.88E-05,0,87,0.008599387,1,7,0.000691905,1,1,9.88E-05,0,2702,0.26707522,1,3,0.000296531,1,416,0.041118909,1,767,0.075812988,1,0,0,0,0,0,0,0,0,0,3324,0.328555896,1
195,1,D,1,2,32.5690206,49.95073824,7.44056555,0,PJ-BY-BL-BA-CA-EL-CH-AC-BH-RI-DF,1.842,9050,0,0,0,551,0.060944586,1,0,0,0,1,0.000110607,0,0,0,0,4,0.000442429,0,3,0.000331822,0,1402,0.155071342,1,0,0,0,0,0,0,39,0.004313682,1,1305,0.14434244,1,0,0,0,111,0.012277403,1,196,0.021679018,1,1,0.000110607,0,532,0.058843048,1,2112,0.233602478,1,24,0.002654574,1,2,0.000221214,0,0,0,0,3,0.000331822,1,0,0,0,1,0.000110607,0,2754,0.304612322,1
196,1,E,1,2,32.51938406,43.54126763,9.39179445,0,PJ-BY-BU-BL-EL-FP-CH-AC-BH-RI-DL,2.022,9835,1,0.000102208,0,743,0.075940311,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000102208,0,1434,0.146565822,1,1190,0.121627146,1,0,0,0,91,0.009300899,1,0,0,0,0,0,0,0,0,0,152,0.015535568,1,6,0.000613246,1,679,0.069399019,1,3722,0.380417007,1,47,0.004803761,1,0,0,0,0,0,0,2,0.000204415,1,1,0.000102208,0,1715,0.175286182,1,0,0,0
197,1,F,1,2,47.23620467,45.44158034,8.10753667,0,BF-BU-DP-BL-BA-CA-EL-FP-AC-CG-RI,1.937,8362,0,0,0,2,0.00023932,0,1,0.00011966,0,1880,0.22496111,1,0,0,0,2,0.00023932,0,0,0,0,0,0,0,1207,0.144429819,1,405,0.048462367,1,80,0.009572813,1,1792,0.214431016,1,0,0,0,510,0.061026684,1,158,0.018906306,1,8,0.000957281,1,0,0,0,1058,0.126600455,1,0,0,0,1250,0.149575206,1,1,0.00011966,0,1,0.00011966,1,0,0,0,2,0.00023932,0,0,0,0
198,1,G,1,2,33.48915734,40.24657751,19.39449689,0,PJ-BV-BO-BU-CA-CH-AC-BH-CG-RI-DL-DF,1.788,9912,0,0,0,140,0.01414856,1,92,0.009297625,1,1,0.000101061,0,661,0.066801415,1,1,0.000101061,0,1,0.000101061,0,0,0,0,235,0.023749368,1,0,0,0,0,0,0,0,0,0,0,0,0,819,0.082769075,1,0,0,0,0,0,0,948,0.095805963,1,3939,0.398079838,1,2,0.000202122,1,130,0.013137948,1,0,0,0,1,0.000101061,1,1,0.000101061,0,2122,0.214451743,1,801,0.080949975,1
199,1,H,1,2,47.70149141,31.24786164,8.73623703,27.80331306,BV-BY-BU-BL-BA-BP-CA-EL-CH-AC-CG-DF,2.164,10458,2,0.00019192,0,1,9.60E-05,0,203,0.019479896,1,3,0.00028788,0,0,0,0,0,0,0,2,0.00019192,0,685,0.065732655,1,357,0.034257749,1,0,0,0,150,0.014394012,1,1452,0.139334037,1,1147,0.110066212,1,324,0.031091066,1,167,0.016025333,1,0,0,0,447,0.042894156,1,3574,0.342961328,1,0,0,0,555,0.053257845,1,0,0,0,2,0.00019192,0,0,0,0,0,0,0,1350,0.129546109,1
200,1,A,2,2,39.57236259,38.54579784,23.43886258,0,PC-PJ-BV-BL-BA-CA-FP-AC-BH-CG-DF,1.993,11155,3370,0.302404882,1,364,0.032663317,1,317,0.0284458,1,1,8.97E-05,0,1,8.97E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0.003230438,1,1089,0.097720747,1,0,0,0,989,0.088747308,1,0,0,0,13,0.001166547,1,0,0,0,3758,0.337221823,1,4,0.000358938,1,375,0.033650395,1,1,8.97E-05,0,0,0,0,0,0,0,0,0,0,826,0.074120603,1
201,1,B,2,2,40.59668479,38.20084142,10.34451544,0,PJ-BO-BY-BU-BL-BA-CA-FP-CH-AC-RI-DF,1.969,9185,0,0,0,310,0.033802203,1,1,0.000109039,0,0,0,0,682,0.074364846,1,0,0,0,0,0,0,201,0.021916912,1,267,0.02911351,1,0,0,0,74,0.008068913,1,1191,0.129865882,1,0,0,0,1176,0.128230291,1,0,0,0,19,0.002071748,1,537,0.058554138,1,1263,0.137716716,1,0,0,0,1,0.000109039,0,0,0,0,1,0.000109039,1,0,0,0,0,0,0,3448,0.375967724,1
202,1,C,2,2,20.20883573,36.13771839,36.54862739,0,PC-PJ-BF-BO-BT-BU-BL-EL-FP-CH-AC-BH-ER,1.856,9691,1949,0.202199398,1,314,0.032575993,1,0,0,0,893,0.092644465,1,891,0.092436975,1,1199,0.124390497,1,2,0.00020749,0,0,0,0,297,0.030812325,1,1,0.000103745,0,55,0.005705986,1,0,0,0,0,0,0,2,0.00020749,0,51,0.005291005,1,6,0.000622471,1,1452,0.150638033,1,1868,0.193796037,1,6,0.000622471,1,1,0.000103745,0,650,0.067434381,1,0,0,0,0,0,0,0,0,0,2,0.00020749,0
203,1,D,2,2,31.63198825,39.47402094,28.20176289,0,PC-PJ-BV-BF-BC-EL-CH-AC-BH-CG-RI,2.19,8990,1609,0.179355702,1,182,0.020287593,1,273,0.03043139,1,820,0.09140564,1,1,0.00011147,0,2,0.000222941,0,1902,0.212016498,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00011147,0,1,0.00011147,0,0,0,0,36,0.004012931,1,0,0,0,1325,0.147698138,1,2302,0.256604615,1,5,0.000557351,1,507,0.056515439,1,0,0,0,3,0.000334411,1,1,0.00011147,0,1,0.00011147,0,0,0,0
204,1,E,2,2,22.90775023,37.01390394,29.21763357,0,PC-BV-BF-BY-BU-EL-FP-CH-AC-ER-DF,1.917,9269,1408,0.152380952,1,9,0.000974026,0,300,0.032467532,1,975,0.105519481,1,18,0.001948052,0,1,0.000108225,0,2,0.00021645,0,303,0.032792208,1,222,0.024025974,1,0,0,0,0,0,0,0,0,0,2,0.00021645,0,0,0,0,51,0.005519481,1,4,0.0004329,1,2356,0.254978355,1,2090,0.226190476,1,0,0,0,11,0.001190476,0,518,0.056060606,1,0,0,0,0,0,0,1,0.000108225,0,968,0.104761905,1
205,1,F,2,2,17.43694675,38.71194232,31.30391113,0,PC-BV-BF-BT-BU-BL-CA-EL-CH-AC-BH-RI,1.671,7702,1534,0.199427977,1,0,0,0,308,0.040041602,1,867,0.112714509,1,1,0.000130005,0,1027,0.133515341,1,2,0.00026001,0,0,0,0,221,0.028731149,1,0,0,0,47,0.006110244,1,1,0.000130005,0,1,0.000130005,0,348,0.04524181,1,29,0.003770151,1,0,0,0,1467,0.190717629,1,1833,0.238299532,1,1,0.000130005,1,0,0,0,1,0.000130005,0,3,0.000390016,1,0,0,0,0,0,0,0,0,0
206,1,G,2,2,17.2550481,37.68544368,39.03221548,0,PC-BV-BF-BO-CA-EL-FP-CH-AC-BH-ER,1.989,8866,1408,0.159546742,1,0,0,0,452,0.05121813,1,1321,0.149688385,1,1151,0.130424929,1,5,0.000566572,0,2,0.000226629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0.033427762,1,40,0.004532578,1,8,0.000906516,1,1070,0.121246459,1,2670,0.302549575,1,4,0.000453258,1,1,0.000113314,0,396,0.044872521,1,0,0,0,1,0.000113314,0,0,0,0,1,0.000113314,0
207,1,H,2,2,31.26098778,36.12365387,34.94362629,0,PC-PJ-BV-BF-BO-BU-CA-CH-AC-BH-CG,1.842,8771,2161,0.247282298,1,143,0.016363428,1,98,0.011214098,1,649,0.07426479,1,724,0.082847008,1,3,0.000343289,0,2,0.000228859,0,0,0,0,175,0.020025175,1,1,0.00011443,0,0,0,0,2,0.000228859,0,2,0.000228859,0,336,0.038448335,1,0,0,0,1,0.00011443,0,477,0.054582904,1,3516,0.402334363,1,8,0.000915437,1,436,0.049891292,1,1,0.00011443,0,0,0,0,0,0,0,1,0.00011443,0,3,0.000343289,0
209,1,B,3,2,36.78322239,39.39520445,28.33118544,0,PC-PJ-BV-BF-BY-BU-BA-EL-FP-CH-AC-CG-RI,1.485,10405,3732,0.3590533,1,264,0.025399269,1,123,0.01183375,1,805,0.077448528,1,0,0,0,1,9.62E-05,0,21,0.002020396,0,472,0.045410814,1,264,0.025399269,1,0,0,0,1,9.62E-05,0,668,0.064267847,1,30,0.002886281,0,7,0.000673465,0,7,0.000673465,1,8,0.000769675,1,661,0.063594381,1,2964,0.285164518,1,0,0,0,327,0.031460458,1,0,0,0,5,0.000481047,1,1,9.62E-05,0,32,0.003078699,0,1,9.62E-05,0
210,1,C,3,2,33.3383787,40.09753821,34.82499354,0,PC-PJ-BF-BC-BU-DP-CA-EL-FP-CH-AC-CG,2.074,11332,2684,0.237606232,1,425,0.037623938,1,0,0,0,1260,0.111543909,1,2,0.000177054,0,0,0,0,1985,0.175725921,1,0,0,0,347,0.030718839,1,54,0.004780453,1,0,0,0,0,0,0,0,0,0,455,0.040279745,1,21,0.001859065,1,27,0.002390227,1,1450,0.128364023,1,2240,0.198300283,1,0,0,0,340,0.03009915,1,0,0,0,1,8.85E-05,0,1,8.85E-05,0,2,0.000177054,0,2,0.000177054,0
211,1,D,3,2,42.05530604,21.48663277,28.32840725,12.4450489,PJ-BV-BF-BO-BU-DP-BL-CA-EL-FP-CH-AC,1.819,9872,2,0.000203314,0,410,0.041679374,1,462,0.046965538,1,1419,0.144251296,1,1119,0.113754193,1,4,0.000406628,0,2,0.000203314,0,0,0,0,364,0.037003151,1,99,0.010064044,1,69,0.007014334,1,1,0.000101657,0,0,0,0,148,0.015045237,1,12,0.001219884,1,15,0.001524855,1,602,0.06119752,1,5106,0.519060689,1,0,0,0,0,0,0,1,0.000101657,0,0,0,0,1,0.000101657,0,1,0.000101657,0,0,0,0
212,1,E,3,2,32.16018488,54.06928286,7.40027996,0,PJ-BF-BL-BP-CA-EL-AC-BH-ER-RI-CC,1.969,10138,2,0.000197531,0,301,0.029728395,1,0,0,0,2330,0.230123457,1,1,9.88E-05,0,2,0.000197531,0,1,9.88E-05,0,1,9.88E-05,0,0,0,0,3,0.000296296,0,28,0.002765432,1,2,0.000197531,0,1501,0.148246914,1,347,0.034271605,1,73,0.007209877,1,0,0,0,0,0,0,4705,0.464691358,1,37,0.003654321,1,0,0,0,452,0.044641975,1,2,0.000197531,1,331,0.032691358,1,4,0.000395062,0,2,0.000197531,0
213,1,F,3,2,14.43606974,56.19203922,10.92553149,0,PJ-BC-BY-BA-CA-EL-FP-AC-ER-CC-DF,2.11,9879,0,0,0,451,0.045712548,1,0,0,0,1,0.000101358,0,2,0.000202716,0,6,0.000608149,0,2171,0.220048652,1,567,0.057470099,1,1,0.000101358,0,2,0.000202716,0,0,0,0,1661,0.16835597,1,2,0.000202716,0,513,0.051996757,1,101,0.010237178,1,4,0.000405433,1,0,0,0,1240,0.125684168,1,0,0,0,1,0.000101358,0,404,0.040948713,1,0,0,0,931,0.094364484,1,0,0,0,1808,0.183255625,1
214,1,G,3,2,11.22936897,61.49641189,9.33697933,0,BC-BU-BL-CA-EL-FP-AC-ER-RI-CC-DL,2.049,10994,1,9.13E-05,0,0,0,0,0,0,0,2,0.000182532,0,0,0,0,1,9.13E-05,0,1980,0.180706398,1,0,0,0,576,0.052569134,1,0,0,0,323,0.029478872,1,2,0.000182532,0,1,9.13E-05,0,797,0.072738888,1,252,0.022998996,1,8,0.000730127,1,1,9.13E-05,0,2919,0.266405038,1,0,0,0,0,0,0,662,0.060417998,1,0,0,1,1967,0.179519942,1,1465,0.133704481,1,0,0,0
215,1,H,3,2,37.27460925,52.87869424,7.45829532,0,BY-BU-BP-CA-EL-FP-AC-BH-CG-ER-RI,2.233,11012,2,0.000181818,0,2,0.000181818,0,0,0,0,2,0.000181818,0,1,9.09E-05,0,1,9.09E-05,0,0,0,0,1614,0.146727273,1,323,0.029363636,1,0,0,0,1,9.09E-05,0,0,0,0,2495,0.226818182,1,469,0.042636364,1,117,0.010636364,1,6,0.000545455,1,0,0,0,4150,0.377272727,1,244,0.022181818,1,1233,0.112090909,1,329,0.029909091,1,10,0.000909091,1,0,0,0,0,0,0,1,9.09E-05,0
216,1,A,4,2,26.57680189,46.41768503,5.93012934,8.57166822,PJ-BC-BP-EL-FP-AC-BH-ER-RI-CC-DF,2.174,11311,0,0,0,759,0.067352915,1,0,0,0,0,0,0,0,0,0,3,0.000266217,0,1274,0.11305351,1,1,8.87E-05,0,2,0.000177478,0,0,0,0,0,0,0,0,0,0,1832,0.162569882,1,2,0.000177478,0,223,0.019788801,1,29,0.002573432,1,1,8.87E-05,0,4709,0.417872038,1,9,0.000798651,1,1,8.87E-05,0,509,0.04516816,1,2,0.000177478,1,1153,0.102316088,1,0,0,0,760,0.067441654,1
217,1,B,4,2,28.15367587,54.57281733,10.59397635,0,BO-BC-BY-BU-BA-CA-EL-AC-RI-DL-DF,1.737,8543,0,0,0,1,0.000117261,0,1,0.000117261,0,0,0,0,351,0.041158537,1,1,0.000117261,0,929,0.108935272,1,397,0.046552533,1,209,0.024507505,1,0,0,0,0,0,0,1553,0.182106004,1,0,0,0,1024,0.120075047,1,102,0.0119606,1,0,0,0,1,0.000117261,0,485,0.056871482,1,0,0,0,1,0.000117261,0,0,0,0,4,0.000469043,1,0,0,0,2779,0.32586773,1,690,0.080909944,1
218,1,C,4,2,31.47041726,49.00448837,9.20334362,0,PC-PJ-BC-BU-BL-BP-CA-EL-FP-AC-CG-DL,2.366,8894,616,0.069447576,1,597,0.067305524,1,1,0.00011274,0,1,0.00011274,0,0,0,0,3,0.000338219,0,943,0.106313416,1,0,0,0,314,0.035400225,1,1,0.00011274,0,35,0.003945885,1,0,0,0,1557,0.175535513,1,446,0.050281849,1,115,0.012965051,1,4,0.000450958,1,0,0,0,2528,0.285005637,1,0,0,0,638,0.071927847,1,1,0.00011274,0,1,0.00011274,0,0,0,0,1068,0.120405862,1,1,0.00011274,0
219,1,D,4,2,30.74237608,50.83711411,9.9761135,0,PJ-BF-BO-BY-BU-BP-CA-EL-AC-CG-CC,1.431,8105,2,0.000247463,0,398,0.049245236,1,1,0.000123732,0,1582,0.195743628,1,181,0.022395447,1,3,0.000371195,0,3,0.000371195,0,299,0.036995793,1,197,0.024375155,1,0,0,0,0,0,0,1,0.000123732,0,2007,0.248329621,1,387,0.047884187,1,94,0.011630784,1,0,0,0,2,0.000247463,0,1781,0.220366246,1,0,0,0,730,0.090324177,1,0,0,0,0,0,0,412,0.050977481,1,1,0.000123732,0,1,0.000123732,0
220,1,E,4,2,30.69012622,52.94121561,8.84975013,0,PJ-BT-BU-BA-BP-CA-EL-FP-AC-RI-DF,1.962,8149,0,0,0,341,0.041948579,1,0,0,0,0,0,0,1,0.000123016,0,1530,0.188215033,1,0,0,0,2,0.000246033,0,160,0.019682618,1,0,0,0,0,0,0,1038,0.127690983,1,773,0.095091647,1,580,0.071349489,1,71,0.008734162,1,13,0.001599213,1,1,0.000123016,0,2990,0.36781892,1,0,0,0,1,0.000123016,0,0,0,0,2,0.000246033,1,0,0,0,1,0.000123016,0,625,0.076885226,1
221,1,F,4,2,51.20223203,27.57822527,6.14181494,31.09095022,PJ-BF-BC-BU-BA-BP-CA-EL-AC-BH-DL,1.935,7093,0,0,0,233,0.032900311,1,0,0,0,748,0.105619881,1,0,0,0,1,0.000141203,0,1363,0.192459757,1,0,0,0,163,0.023016097,1,2,0.000282406,0,0,0,0,650,0.091781982,1,1629,0.230019768,1,57,0.008048574,1,46,0.00649534,1,0,0,0,0,0,0,1779,0.251200226,1,2,0.000282406,1,0,0,0,0,0,0,0,0,0,0,0,0,408,0.057610844,1,1,0.000141203,0
222,1,G,4,2,17.85350665,46.9073663,22.06402553,0,BF-BO-BT-BC-BU-CA-EL-AC-ER-RI-DF,1.79,8217,0,0,0,4,0.000488639,0,1,0.00012216,0,1102,0.134620083,1,383,0.046787198,1,1537,0.18775959,1,796,0.097239189,1,0,0,0,191,0.023332519,1,0,0,0,0,0,0,0,0,0,0,0,0,412,0.050329831,1,190,0.023210359,1,0,0,0,0,0,0,1187,0.145003665,1,0,0,0,0,0,0,174,0.021255803,1,1,0.00012216,1,0,0,0,0,0,0,2208,0.269728805,1
